item_name_original,item_name_english,category_standardized
火腿吐司,,Breakfast & Brunch
豬肉堡,,Breakfast & Brunch
火腿蛋餅,,Breakfast & Brunch
鮪魚吐司,,Breakfast & Brunch
培根堡,,Breakfast & Brunch
豬肉吐司,,Breakfast & Brunch
九層塔蛋餅,,Breakfast & Brunch
香雞堡,,Breakfast & Brunch
培根吐司,,Breakfast & Brunch
起司蛋餅,,Breakfast & Brunch
牛肉堡,,Breakfast & Brunch
香雞吐司,,Breakfast & Brunch
鮪魚蛋餅,,Breakfast & Brunch
黑椒全肉堡,,Breakfast & Brunch
豬肉蛋餅,,Breakfast & Brunch
牛肉吐司,,Breakfast & Brunch
檸檬雞柳堡,,Breakfast & Brunch
培根蛋餅,,Breakfast & Brunch
黑椒全肉吐司,,Breakfast & Brunch
起司豬排堡,,Breakfast & Brunch
檸檬雞柳吐司,,Breakfast & Brunch
香雞蛋餅,,Breakfast & Brunch
花枝排堡,,Breakfast & Brunch
牛肉蛋餅,,Breakfast & Brunch
起司豬排吐司,,Breakfast & Brunch
黑椒全肉蛋餅,,Breakfast & Brunch
西西里雞腿堡,,Breakfast & Brunch
花枝排吐司,,Breakfast & Brunch
西西里雞腿吐司,,Breakfast & Brunch
辣味卡啦雞腿堡,,Breakfast & Brunch
檸檬雞柳蛋餅,,Breakfast & Brunch
辣味卡啦雞腿吐司,,Breakfast & Brunch
起司豬排蛋餅,,Breakfast & Brunch
韓式雞腿堡,,Breakfast & Brunch
花枝排蛋餅,,Breakfast & Brunch
韓式雞腿吐司,,Breakfast & Brunch
美味蝦排堡,,Breakfast & Brunch
烤總匯吐司,,Breakfast & Brunch
西西里雞腿蛋餅,,Breakfast & Brunch
香酥魚排堡,,Breakfast & Brunch
辣味卡啦雞腿蛋餅,,Breakfast & Brunch
香酥魚排吐司,,Breakfast & Brunch
泰式雞腿堡,,Breakfast & Brunch
韓式雞腿蛋餅,,Breakfast & Brunch
美味蝦排吐司,,Breakfast & Brunch
大俠堡,,Breakfast & Brunch
泰式雞腿吐司,,Breakfast & Brunch
美味蝦排蛋餅,,Breakfast & Brunch
客家小豬堡,,Breakfast & Brunch
大俠吐司,,Breakfast & Brunch
香酥魚排蛋餅,,Breakfast & Brunch
泰式雞腿蛋餅,,Breakfast & Brunch
客家小豬土司,,Breakfast & Brunch
大俠蛋餅,,Breakfast & Brunch
客家小豬蛋餅,,Breakfast & Brunch
綜合海鮮起司焗烤飯,,Pasta / Noodles / Rice
蝦仁起司焗烤飯,,Pasta / Noodles / Rice
蛤蜊起司焗烤飯,,Pasta / Noodles / Rice
鮭魚起司焗烤飯,,Pasta / Noodles / Rice
美式咖啡,,Beverages (Non-Alcoholic)
可口可樂,,Beverages (Non-Alcoholic)
鮮菇雞肉起司焗烤飯,,Beverages (Non-Alcoholic)
英式紅茶,,Beverages (Non-Alcoholic)
雪碧,,Beverages (Non-Alcoholic)
奶素 / 鮮菇起司焗烤飯,,Beverages (Non-Alcoholic)
主鍋共鍋費,,Other
主鍋附,,Other
主鍋附飲料,,Other
海鮮鍋,,Other
鯛魚排海鮮鍋,,Other
雪花豬肉鍋,,Other
素食鍋,,Other
雪花牛肉鍋,,Other
B套,,Other
A套,,Snacks & Small Bites
D套,,Snacks & Small Bites
C套,,Snacks & Small Bites
鯛魚片,,Snacks & Small Bites
蛤蜊,,Snacks & Small Bites
白蝦,,Snacks & Small Bites
雪花牛肉,,Snacks & Small Bites
金針菇,,Snacks & Small Bites
芋頭,,Snacks & Small Bites
貴丸,,Snacks & Small Bites
豬肉片,,Snacks & Small Bites
白飯,,Snacks & Small Bites
冬粉,,Snacks & Small Bites
泡麵,,Snacks & Small Bites
紅油拌麵,,Pasta / Noodles / Rice
糖心滷肉拌拌麵,,Pasta / Noodles / Rice
私房打拋豬拌拌麵,,Pasta / Noodles / Rice
紅油大炒手,,Other
燙青菜,,Other
川味牛肉麵,,Other
小菜,,Other
糖心蛋,,Other
番茄牛肉麵,,Other
麻油松阪豬麵,,Other
原味肉圓,,Other
韓式泡菜肉圓,,Other
私房打拋豬拌拌醬,,Other
三星蔥肉圓,,Other
辣甜不辣,,Other
四神湯,,Other
肉羹麵線,,Other
大腸麵線,,Pasta / Noodles / Rice
原味肉圓,,Pasta / Noodles / Rice
打拋豬麵線,,Pasta / Noodles / Rice
綜合麵線,,Pasta / Noodles / Rice
三星蔥肉圓,,Pasta / Noodles / Rice
清麵線,,Pasta / Noodles / Rice
四神湯,,Soups
辣椒醬,,Soups
魚丸湯,,Soups
手工辣椒醬,,Soups
乾/湯麵,,Sides & Accompaniments
滷豆腐,,Sides & Accompaniments
乾/湯粿仔,,Sides & Accompaniments
滷菜頭,,Sides & Accompaniments
乾/湯米粉,,Sides & Accompaniments
油豆腐,,Sides & Accompaniments
乾/湯雞絲麵,,Sides & Accompaniments
菜包,,Sides & Accompaniments
沙茶麵,,Sides & Accompaniments
豆皮,,Sides & Accompaniments
燙青菜,,Sides & Accompaniments
麻醬麵,,Sides & Accompaniments
油豆腐湯,,Soups
菜包湯,,Soups
豆腐湯,,Soups
青菜湯,,Soups
菜頭湯,,Soups
青菜豆皮湯,,Soups
綜合湯,,Soups
豆皮湯,,Soups
美國極上霜降和牛,,Mains
鮮魷海鮮拼盤,,Mains
美國安格斯黑牛翼板,,Mains
北海道干貝,,Mains
嫩肩羔羊,,Mains
草蝦,,Mains
帶皮豬五花,,Mains
蛤蜊,,Mains
美國雪花牛肉,,Mains
鮮蝦,,Mains
美國板腱牛肉,,Mains
魚片,,Mains
雪花豬肉,,Mains
氣冷雞腿塊,,Mains
滑嫩雞柳,,Other
鮮肉漿(拼)海鮮漿,,Other
北海道SAPPORO啤酒,,Other
昆布梅酒,,Other
昆布梅酒,,Other
大雪純米吟釀,,Other
紅燒羊肉麵,,Mains
貢丸湯,,Mains
紅燒羊肉湯,,Mains
青菜蛋花湯,,Mains
紅燒羊肉泡飯,,Mains
青菜蛋花湯,,Mains
紅燒羊肉湯麵,,Mains
貢丸青菜蛋花湯,,Mains
紅燒羊肉湯餃,,Mains
餛飩湯,,Mains
骨仔肉湯,,Pasta / Noodles / Rice
・湯,,Pasta / Noodles / Rice
藥膳雞湯,,Pasta / Noodles / Rice
滷蛋,,Sides & Accompaniments
海帶,,Sides & Accompaniments
紅油拌麵,,Sides & Accompaniments
油豆腐,,Sides & Accompaniments
小豆干,,Sides & Accompaniments
貢丸,,Sides & Accompaniments
百頁豆腐,,Sides & Accompaniments
豬皮,,Sides & Accompaniments
大腸頭,,Sides & Accompaniments
餛飩,,Sides & Accompaniments
骨仔肉,,Sides & Accompaniments
燙青菜,,Sides & Accompaniments
骨仔肉,,Sides & Accompaniments
肉鬆皮蛋(雞皮蛋),,Sides & Accompaniments
皮蛋豆腐(雞皮蛋),,Sides & Accompaniments
乾餛飩,,Sides & Accompaniments
豬皮乾麵,,Sides & Accompaniments
紅油炒手,,Sides & Accompaniments
加麵,,Sides & Accompaniments
牛蒡絲,,Appetizers & Starters
韭菜水餃,,Appetizers & Starters
海帶絲,,Appetizers & Starters
高麗菜水餃,,Appetizers & Starters
煙燻豬耳絲,,Appetizers & Starters
百香木瓜,,Pasta / Noodles / Rice
白飯,,Beverages (Non-Alcoholic)
梅干肉燥飯,,Beverages (Non-Alcoholic)
豬皮肉燥飯,,Beverages (Non-Alcoholic)
牛肉 燴飯,,Beverages (Non-Alcoholic)
黑皮麵,,Sides & Accompaniments
綜合湯,,Sides & Accompaniments
溏心蛋,,Sides & Accompaniments
貢丸蘿蔔湯,,Sides & Accompaniments
椒麻麵,,Sides & Accompaniments
當季時蔬,,Sides & Accompaniments
手工魚丸湯,,Sides & Accompaniments
炸醬麵,,Sides & Accompaniments
皮蛋豆腐,,Sides & Accompaniments
香醋麵,,Sides & Accompaniments
家傳泡菜,,Sides & Accompaniments
涼拌黄瓜,,Sides & Accompaniments
小豆干/塊,,Other
海帶/片,,Salads & Cold Dishes
黑皮飯,,Salads & Cold Dishes
蔗香紅茶,,Salads & Cold Dishes
油豆腐/塊,,Salads & Cold Dishes
滷蛋/顆,,Salads & Cold Dishes
蝦魯飯,,Salads & Cold Dishes
紅茶鮮乳,,Salads & Cold Dishes
桂花烏龍,,Salads & Cold Dishes
米血/片,,Salads & Cold Dishes
炸醬飯,,Salads & Cold Dishes
豆皮/片,,Salads & Cold Dishes
金萱烏龍,,Salads & Cold Dishes
魯肉飯,,Salads & Cold Dishes
百頁豆腐/塊,,Salads & Cold Dishes
大豆干/塊,,Salads & Cold Dishes
粉腸/份,,Salads & Cold Dishes
豬頰肉份,,Salads & Cold Dishes
花素蒸餃,,Other
豬肉蒸餃,,Other
鮮肉鍋貼,,Other
蔥油餅,,Other
酸辣湯,,Other
玉米濃湯,,Other
各式小菜,,Other
特製牛排,,Salads & Cold Dishes
100~120公分,,Salads & Cold Dishes
板腱牛排,,Salads & Cold Dishes
公分 ~140 121,,Salads & Cold Dishes
沙朗牛排,,Salads & Cold Dishes
141公分以上,,Salads & Cold Dishes
小丁骨牛排,,Salads & Cold Dishes
大丁骨牛排,,Set Meals & Combos
好壯壯牛排 頭,,Set Meals & Combos
骰子菲力牛排,,Set Meals & Combos
元氣滿分豬排,,Set Meals & Combos
菲力牛排,,Set Meals & Combos
營養滿分魚排,,Set Meals & Combos
厚切牛排,,Set Meals & Combos
肋眼牛排,,Mains
特製牛排+ 1/2鮭魚,,Mains
特製牛排+白蝦,,Mains
挪威鯖魚排,,Mains
香煎墨魚排,,Mains
鮭魚 特製豬排+1/2,,Mains
特製豬排+大比目魚排,,Mains
檸檬鮭魚排,,Mains
香蒜雞排+大蝦,,Mains
大比目魚排,,Mains
香煎蝦排,,Mains
香蒜雞排+白蝦,,Mains
香煎干貝排,,Mains
沙朗牛排+大蝦,,Mains
沙朗牛排+白蝦,,Mains
香蒜雞排,,Mains
特製豬排,,Mains
洋蔥豬排,,Mains
香蕉巧克力冰淇淋鬆餅,,Beverages (Non-Alcoholic)
蜜蘋果冰淇淋鬆餅,,Beverages (Non-Alcoholic)
鮮果冰淇淋鬆餅,,Beverages (Non-Alcoholic)
藥燉排骨湯,,Pasta / Noodles / Rice
豬腳飯,,Pasta / Noodles / Rice
藥燉鴨腿湯,,Pasta / Noodles / Rice
醉雞飯,,Pasta / Noodles / Rice
瘦肉湯,,Pasta / Noodles / Rice
鯖魚飯,,Pasta / Noodles / Rice
藥燉瘦肉湯,,Pasta / Noodles / Rice
鴨腿飯,,Pasta / Noodles / Rice
藥燉湯,,Pasta / Noodles / Rice
滷雞腿飯,,Pasta / Noodles / Rice
虱目魚丸湯,,Pasta / Noodles / Rice
咖哩雞飯,,Pasta / Noodles / Rice
滷排骨飯,,Sides & Accompaniments
咖哩排骨飯,,Sides & Accompaniments
小菜醉雞,,Sides & Accompaniments
小菜瘦肉,,Sides & Accompaniments
爌肉飯,,Sides & Accompaniments
肉燥飯 (大),,Sides & Accompaniments
滷筍絲,,Sides & Accompaniments
肉燥飯(小),,Sides & Accompaniments
燙青菜,,Sides & Accompaniments
滷海帶,,Sides & Accompaniments
燒酒雞麵線,,Pasta / Noodles / Rice
滷豆干,,Pasta / Noodles / Rice
滷蛋,,Pasta / Noodles / Rice
豬腳麵線,,Pasta / Noodles / Rice
虱目魚丸麵,,Pasta / Noodles / Rice
藥燉排骨麵線,,Pasta / Noodles / Rice
藥燉鴨腿麵線,,Pasta / Noodles / Rice
加麵,,Pasta / Noodles / Rice
□加麵線,,Pasta / Noodles / Rice
藥燉雞腿麵線,,Pasta / Noodles / Rice
藥燉排骨湯麵,,Pasta / Noodles / Rice
四神湯,,Pasta / Noodles / Rice
水餃一粒,,Pasta / Noodles / Rice
藥燉雞腿湯麵,,Pasta / Noodles / Rice
藥燉鴨腿湯麵,,Pasta / Noodles / Rice
咖哩麵,,Pasta / Noodles / Rice
肉燥乾麵線,,Pasta / Noodles / Rice
三溪醡醬麵,,Pasta / Noodles / Rice
肉燥乾麵,,Pasta / Noodles / Rice
(素)涼拌青木瓜,(Vegetarian) Green Papaya Salad,Other
(素)炒空心菜,(Vegetarian) Stir-Fried Water Spinach,Other
(素)炒高麗菜,(Vegetarian) Stir-Fried Cabbage,Other
(素)炒四季豆,(Vegetarian) Stir-Fried Green Beans,Other
(素)炒銀芽,Bean Sprouts Stir-fry,Other
(素)玉米湯,Corn Soup,Other
豬耳朵,,Other
豆干,,Other
豆皮,,Other
皮蛋豆腐,,Other
蘿蔔,,Other
骨仔肉,,Other
甜不辣,,Other
無骨鳳爪,,Other
海帶,,Other
粉腸,,Other
魯蛋,,Other
豬舌,,Other
百頁豆腐,,Other
豬肝切盤,,Other
大腸,,Other
米血糕,,Other
豬皮,,Other
牛雜,,Other
牛肚,,Other
牛肉湯,,Appetizers & Starters
水餃,,Appetizers & Starters
牛肉湯餃,,Appetizers & Starters
酸辣湯,,Appetizers & Starters
酸辣湯餃,,Appetizers & Starters
清湯餃,,Appetizers & Starters
榨菜肉絲湯,,Appetizers & Starters
牛肉麵,,Pasta / Noodles / Rice
青菜豆腐湯,,Pasta / Noodles / Rice
牛肉湯麵,,Pasta / Noodles / Rice
青菜蛋花湯,,Pasta / Noodles / Rice
豆腐+蛋花,,Pasta / Noodles / Rice
酸辣麵,,Pasta / Noodles / Rice
榨菜肉絲麵,,Pasta / Noodles / Rice
小 菜,,Pasta / Noodles / Rice
湯麵,,Pasta / Noodles / Rice
乾麵,,Pasta / Noodles / Rice
米 糕,,Other
肉 羮,,Other
豬耳,,Sides & Accompaniments
豬舌,,Sides & Accompaniments
燒肉,,Sides & Accompaniments
菊花肉,,Sides & Accompaniments
豬鼻,,Sides & Accompaniments
香腸,,Sides & Accompaniments
滷蛋,,Sides & Accompaniments
波隆那肉醬麵/牛,Spaghetti Bolognese (beef),Pasta / Noodles / Rice
北義風味蔬菜拌炒麵疙瘩/奶蛋素,Fried handmade gnocchi with vegetables,Pasta / Noodles / Rice
辣豆醬麵疙瘩†牛,Chili con carne with handmade gnocchi,Pasta / Noodles / Rice
市場鮮魚料理,Fresh and seasonal fish dish of the day,Pasta / Noodles / Rice
紐西蘭鹿肉菲力佐香料黑李子醬汁,New Zealand venison fillet with black plum sauce,Pasta / Noodles / Rice
嫩煎鴨胸佐酒漬櫻桃覆盆子醬汁,Slow roasted duck breast with maraschino cherry and raspberry sauce,Pasta / Noodles / Rice
嫩煎西班牙伊比利豬上肩肉與板烤時蔬,Grilled shoulder of Iberian pork with vegetables,Pasta / Noodles / Rice
紐西蘭小羔羊排料理,Pan-fried New Zealand rack of lamb dish,Pasta / Noodles / Rice
燒烤美國紐約客牛排與板烤時蔬,Grilled New York steak,Pasta / Noodles / Rice
古典阿爾巴松露奶油燉雞,Creamed chicken stew with truffle oil,Pasta / Noodles / Rice
紅燒嫩豆腐,,Other
金沙炸豆腐,,Other
鹹魚雞粒豆腐煲,,Other
臘味蘿蔔糕,,Other
蘿蔔絲酥餅,,Other
花枝韭菜餅,,Other
港式鹹水餃,,Other
韭菜炸春捲,,Mains
酥皮叉燒包,,Mains
酥炸馬蹄條,,Mains
黃金芝麻球,,Mains
芋泥蘿蔔仔,,Mains
酥炸鮮蝦捲,,Mains
泰式炸蝦餅,,Mains
金絲炸蝦球,,Mains
杏仁凍豆腐露,,Mains
香芋西米露,,Desserts & Sweets
楊汁金露,,Desserts & Sweets
薑汁豆花,,Desserts & Sweets
可樂,,Desserts & Sweets
雪碧,,Desserts & Sweets
鹹檸七,,Beverages (Non-Alcoholic)
美麗果(瓶),,Beverages (Non-Alcoholic)
百威啤酒,,Beverages (Non-Alcoholic)
綜合火腿臘腸拼盤,,Appetizers & Starters
招牌洋芋海鮮煎餅,,Appetizers & Starters
生火腿蘆筍水波蛋,,Appetizers & Starters
鄉村起司燉豬肉丸子,,Appetizers & Starters
季節蔬果沙拉佐油醋醬汁,,Appetizers & Starters
辣炒小卷野菇,,Appetizers & Starters
招牌凱薩沙拉&自製培根,,Appetizers & Starters
自製雙味歐式香腸拼盤,,Appetizers & Starters
西班牙式油煮蝦/丁香魚,,Appetizers & Starters
酥炸薯塊與辣豆醬/ 牛,,Appetizers & Starters
歐式麵包拼盤,,Appetizers & Starters
季節馬祖淡菜料理,,Appetizers & Starters
波隆那肉醬麵/牛,,Pasta / Noodles / Rice
慢烤鴨胸佐櫻桃酒覆盆子醬,,Pasta / Noodles / Rice
北義風味蔬菜麵疙瘩,,Pasta / Noodles / Rice
燒烤西班牙伊比利豬肩肉,,Pasta / Noodles / Rice
西班牙辣豆醬麵疙瘩,,Pasta / Noodles / Rice
煎烤帶骨小羔羊排料理,,Pasta / Noodles / Rice
市場鮮魚料理,,Pasta / Noodles / Rice
燒烤美國紐約客牛排,,Pasta / Noodles / Rice
紐西蘭鹿菲力佐燉黑李子醬,,Pasta / Noodles / Rice
燒烤美國和牛 極黑牛,,Pasta / Noodles / Rice
古典阿爾巴白松露奶油燉雞,,Pasta / Noodles / Rice
季節鮮蔬咖喱淡菜湯,,Other
蔬菜南瓜濃湯,,Other
慢熬法式洋蔥牛尾湯,,Other
香濃菌菇濃湯,,Other
慢熬法式洋蔥湯,,Other
煙花女風味微辣清炒小章魚直麵,Spaghetti alla puttanesca with octopus,Pasta / Noodles / Rice
三種蛋の海味 Carbonara,"Carbonara with Mullet Roe, shrimp roe, salmon roe",Pasta / Noodles / Rice
自漬豬五花特拉帕尼醬特飛麵,Trofie alla Pesto alla Trapanese with homemake Bacon,Pasta / Noodles / Rice
慢燉紅酒嫩骨水管麵,Tortiglioni with Red Wine Braised pork Short Ribs,Pasta / Noodles / Rice
栗子醬燉香草雞肉寬麵,ettuccine alla Chestnut Sauce with Fresh herb and chicken,Pasta / Noodles / Rice
主廚青紅燈海鮮直麵,Spaghetti alla (tomato Sauce/cream Sauce/Pesto/A.O.P),Pasta / Noodles / Rice
西班牙風味番茄牛臉頰燉飯,Risotto alla Espagnole with Beef Cheek Stew,Pasta / Noodles / Rice
米蘭海鮮燉飯,eafood risotto Milano style,Pasta / Noodles / Rice
今天想來點蔬食麵or燉飯,"Spaghetti/risotto with mushroom, vegetable",Pasta / Noodles / Rice
蝦醬麵包,shrimp Sauce,Breakfast & Brunch
油封大蒜麵包,garlic confit,Breakfast & Brunch
今日例湯,,Other
煎烤小卷/薑汁陳醋/沙拉,Pan-fried calamari/Ginger vinegar salad,Other
法式里昂沙拉,Salade Lyonnaise,Other
Pani puri印度脆球,,Appetizers & Starters
香料波特炸雞,Homemade Spiced Fried Chicken,Appetizers & Starters
酥炸現流海鮮,Fried seafood,Appetizers & Starters
珍珠糖列日鬆餅,Liege Waffles,Other
原味海鹽司康,Sea salt scone,Other
招牌蔓越莓司康,Lemon Cranberry Scones,Other
凝脂奶油,clotted cream,Other
综合莓果醬,Mixed berry jam,Other
好好極品美式咖啡,Americano,Other
好好極品拿鐵,Coffee latte,Other
蝦捲飯,,Pasta / Noodles / Rice
蝦捲,,Pasta / Noodles / Rice
排骨飯,,Pasta / Noodles / Rice
排骨,,Pasta / Noodles / Rice
雞腿飯,,Pasta / Noodles / Rice
雞腿,,Pasta / Noodles / Rice
魚排,,Pasta / Noodles / Rice
魚排飯,,Pasta / Noodles / Rice
雞排,,Pasta / Noodles / Rice
雞排飯,,Pasta / Noodles / Rice
焢肉,,Pasta / Noodles / Rice
焢肉飯,,Pasta / Noodles / Rice
香腸,,Pasta / Noodles / Rice
香腸飯,,Pasta / Noodles / Rice
副菜一份,,Pasta / Noodles / Rice
魯肉飯套餐,,Pasta / Noodles / Rice
白 飯,,Pasta / Noodles / Rice
方便素,,Pasta / Noodles / Rice
魯肉飯,,Pasta / Noodles / Rice
鹹水鴨,,Other
麵,,Other
鴨肉飯,,Other
粄條,,Other
滷肉飯,,Other
冬粉,,Other
客家筍干,,Other
米粉,,Other
手工水餃,,Other
意麵,,Other
麵,,Other
麵,,Other
粄條,,Other
粄條,,Other
冬粉,,Other
冬粉,,Other
湯麵,,Other
米粉,,Other
湯餃,,Other
意麵,,Other
麵,,Soups
粄條,,Mains
紅燒牛肉湯,,Mains
蛤蜊湯,,Mains
冬粉,,Mains
豬頭肉湯,,Mains
米粉,,Mains
鴨肉湯,,Mains
蛤蜊麵,,Mains
乾麵,,Mains
貢丸湯,,Mains
乾粄條,,Mains
拌豬頭肉,,Mains
燙青菜,,Mains
綜合時蔬,,Mains
花素蒸餃,,Other
豬肉蒸餃,,Other
鮮肉鍋貼,,Other
蔥油餅,,Other
酸辣湯,,Other
玉米濃湯,,Other
各式小菜,,Other
泰式鮮奶茶,Thai Tea Latte,Beverages (Non-Alcoholic)
泰奶咖啡,Thai Tea Coffee,Beverages (Non-Alcoholic)
大臣賞焙茶鮮奶茶,Hojicha Latte,Beverages (Non-Alcoholic)
100%一番抹茶鮮奶茶,100%一番抹茶鮮奶茶,Beverages (Non-Alcoholic)
南非國寶青檸茶,Lime & Rooibos Tea,Beverages (Non-Alcoholic)
紅蜜鮮奶茶,Honey & Rooibos Latte,Beverages (Non-Alcoholic)
錫蘭紅茶,Ceylon Black Tea,Other
薰香綠茶,Green Tea,Other
經典水果茶,Classic Fruit Tea,Other
鮮果風味綠茶,Fruit Flavored Green Tea,Other
太妃糖風味紅茶,Toffee Black Tea,Other
貴妃荔枝風味紅茶,Litchi Black Tea,Other
四季翠玉青茶,Turquoise Tea,Other
英國百年茶莊紅茶冰沙,British Tea Frappe,Other
冰沙 義式巧克力,Chocolate Frappe,Other
拿鐵咖啡冰沙,Coffee Latte Frappe,Other
摩卡咖啡冰沙,Mochaccino Frappe,Other
大臣賞 焙茶鮮奶冰沙,Hojicha Latte Frappe,Other
100%一番抹茶鮮奶冰沙,First Flush Matcha Latte Frappe,Other
愛丁堡女王紅茶,Ceylon & Apple Tea,Beverages (Non-Alcoholic)
巧克力 義式,Chocolate,Beverages (Non-Alcoholic)
茶 風味 蘋果 水蜜桃,Peach & Apple Tea,Beverages (Non-Alcoholic)
油豆腐細粉,,Pasta / Noodles / Rice
酸辣麵,,Pasta / Noodles / Rice
酢醬麵,,Pasta / Noodles / Rice
乾拌麵,,Pasta / Noodles / Rice
排骨蛋炒飯,,Pasta / Noodles / Rice
蝦仁蛋炒飯,,Pasta / Noodles / Rice
肉絲蛋炒飯,,Pasta / Noodles / Rice
蛋炒飯,,Pasta / Noodles / Rice
砂鍋蛤蜊燉雞湯,,Desserts & Sweets
砂鍋鮑魚火爪雞湯,,Desserts & Sweets
砂鍋清燉獅子頭(4顆),,Desserts & Sweets
酸菜肚片湯,,Desserts & Sweets
砂鍋醃篤鮮,,Desserts & Sweets
雪菜百頁,,Desserts & Sweets
雪菜炒干絲,,Desserts & Sweets
紅燒豆腐,,Desserts & Sweets
青椒韭菜炒蛋,,Desserts & Sweets
清炒芥蘭菜,,Desserts & Sweets
乾扁四季豆,,Desserts & Sweets
櫻花蝦炒高麗菜,,Desserts & Sweets
素炒什錦,,Desserts & Sweets
素三絲湯,,Desserts & Sweets
雞絲煨麵,,Desserts & Sweets
蔥開煨麵,,Desserts & Sweets
雪菜煨麵,,Desserts & Sweets
蝦仁煨麵,,Desserts & Sweets
蝦鱔煨麵,,Desserts & Sweets
紅椒牛肉絲拌麵,,Desserts & Sweets
蝦仁蛋炒飯,,Desserts & Sweets
上海菜飯,,Desserts & Sweets
菜肉蒸餃(10入),,Desserts & Sweets
小籠湯包(10入),,Desserts & Sweets
魚子蒸燒賣(5入),,Desserts & Sweets
魚翅蒸餃(5入),,Desserts & Sweets
香煎韭菜餅(4入),,Desserts & Sweets
麻糬豆沙鍋餅,,Desserts & Sweets
桂花蜜糖蓮藕,,Desserts & Sweets
可口西米露,,Desserts & Sweets
海鮮炒麵,,Mains
貢丸湯,,Mains
魚丸湯,,Mains
海鮮湯麵,,Mains
蛤蜊湯,,Mains
蚵仔湯米粉,,Mains
炒青菜,,Mains
蚵仔湯,,Mains
炒蛤蜊,,Mains
鮮魚湯,,Mains
魚皮湯,,Mains
炒螺肉,,Mains
虱目魚肚湯,,Mains
炒鮮蝦,,Mains
燙蚵仔,,Mains
代客料理,,Mains
撈汁小海鮮,,Mains
蝦仁煎,,Other
蚵仔煎,,Other
吻仔煎,,Other
蛋 煎,,Other
馬林薯條,,Snacks & Small Bites
蚵嗲,,Snacks & Small Bites
肉嗲,,Snacks & Small Bites
地 瓜,,Snacks & Small Bites
花枝丸,,Snacks & Small Bites
芋 頭,,Snacks & Small Bites
花枝丸,,Snacks & Small Bites
蝦 猴,,Snacks & Small Bites
口蟹,,Snacks & Small Bites
炸鮮魚,,Snacks & Small Bites
柳葉魚,,Snacks & Small Bites
炸魷魚,,Snacks & Small Bites
蚵仔酥,,Snacks & Small Bites
雙棗燉牛板腱,Braised Beef Blade with Red Dates,Other
懷舊紅燒肉,Braised Pork,Other
金沙蝦球,Prawns With Salted Egg Sauce,Other
蔥燒腱子肉,Stewed Pork Shank with Scallions,Other
女兒紅淋雞汁鮮魚,"Steamed sea bass, aged Chinese yellow wine",Mains
活鮑魚(顆),Live abalone (each),Mains
活龍蝦(隻),Live lobster (each),Mains
活虎膽班(條),"""Huden"" grouper (each)",Mains
當日現流海鮮,Daily coastal seafood,Mains
挪威燻鮭魚蔬菜拌飯,,Mains
雞腿排青醬燉飯,,Mains
紐奧良香烤雞腿,,Mains
照燒雞肉蔬菜拌飯,,Mains
鮮魚排茄汁義大利麵,,Mains
香煎薄鹽鯰魚排,,Mains
焦糖蘋果豬肉蔬菜拌飯,,Mains
豬肋排蒜香義大利麵,,Mains
法式焦糖蘋果豬排,,Mains
紐澳沙朗牛排蔬菜拌飯,,Mains
沙朗牛排松露燉飯,,Mains
酥炸黃金厚切豬排,,Mains
沙朗牛排蒜香義大利麵,,Mains
海水鮮魚 整尾,,Mains
紐西蘭沙朗牛排(200g),,Pasta / Noodles / Rice
爐烤酸菜德國豬腳,,Pasta / Noodles / Rice
墨西哥雞肉義大利麵,,Pasta / Noodles / Rice
野菇蔬菜燉飯,,Pasta / Noodles / Rice
青醬蛤蜊義大利麵,,Pasta / Noodles / Rice
野菇蔬菜燉飯,,Pasta / Noodles / Rice
蘑菇/黑胡椒牛肉義大利麵,,Pasta / Noodles / Rice
焗烤野菇蔬菜燉飯,,Pasta / Noodles / Rice
野菇蔬菜燉飯,,Pasta / Noodles / Rice
茄汁海鮮義大利麵,,Pasta / Noodles / Rice
焗烤鯰魚蔬菜燉飯,,Pasta / Noodles / Rice
焗烤海鮮斜管麵/飯,,Pasta / Noodles / Rice
梔子花烏龍 (ㄓ),Gardenia Oolong Tea,Other
兒童餐,,Other
